score,text
0,previously davidson english breakfast tea stored plastic clear container bought davidson earl grey tea within days clear plastic container chemically etched tea touched container ultimately became totally opaque permanently shows tea level tea tastes good one ask good doubt buying earl grey br br since contact davidson believe oils earl grey may culprit never heard oils affecting plastic since sent container sent management review davidson also said going send glass container return
1,ohmygod five pound bag haribo gummi bears wife thought one big box moments bought thinking would never finish bad months bought kids though right right right week bag already half empty kids well ten sneak work hide cravings little cute sweet sweet stand nicely desk enough resistance bite put bag
1,cashews arrived huge somewhat flimsy plastic bag bt time arrived natural oils released bit oily rolled paper towels blot oil roasted oven minutes trick drying getting crunch back despite tasty greatest cashews okay
1,purchased read good thyroid hypothyroid tried admit thinking would like would spicy actually good thing like tastes bit salty side aside like flavor
1,cereal great finally get without driving around hoping stock seen previously purchased costco trader joe even big lots one cheaper big lots anyway longer find imagine happy find amazon offered less subscription going stop eating stock br better yet ships prime wasting gas money time either br thanks amazon
1,good honey price bad either sweetens everything might use sugar good
1,got recommendation dr oz relief mild arthritis wrists knuckles drink oz reconstituted juice every evening tastes sweet tart time mildly know arthritis pain anymore
1,kids love em could better bought one box local grocery glad see available tried strawberry frosted like reviewers agree sweet right amount frosting wait try next flavor
1,biscotti far favorite great chocolate flavor love nuts great morning coffee quick snack
1,taking review olive oil cooks illustrated wanted evaluate recommendation found good everyday working olive oil fragrant without overpowering weekday ingredentsand price makes reasonable day day use found good oil saute tomato light sauces recommend cooking purposes rather dipping
